player_id,full_name,merge_name,position,team,team_abbr,team_logo_espn,team_league_logo,sleeper_id,headshot_url
6822,Jake Fromm,jakefromm,QB,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,6822,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ckv12gsfo9541uhnpr8k"
3664,Jd Mckissic,jdmckiss,RB,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,3664,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zi77vkqwrmklt5ic6lc6"
5162,Reggie Bonnafon,reggbonnaf,RB,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,5162,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/revwhbm7uizs4oiwqdo3"
4082,Curtis Samuel,curtsamuel,WR,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,4082,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sua7hikhhqlmqsqu0kk7"
8154,Brian Robinson,briarobins,RB,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,8154,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf"
8214,Cole Turner,coleturner,TE,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,8214,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qidaunq2scfnpylrnpc7"
5927,Terry Mclaurin,terrmclaur,WR,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,5927,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bxkrzih9phr5abgabo7v"
5432,Cam Sims,camsims,WR,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,5432,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ljjicliuz28ozqnxujvs"
3433,Alex Erickson,alexericks,WR,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,3433,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tnd77vbkyo8srrrkaisu"
2251,Logan Thomas,logathomas,TE,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,2251,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wzb0lbrvqknwfcgnj5sq"
3312,Jonathan Williams,jonawillia,RB,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,3312,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o0ll0fn386kqzwbgqn9q"
7716,John Bates,johnbates,TE,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,7716,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dgrrhom6vtuvuemqwpss"
3161,Carson Wentz,carswentz,QB,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,3161,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/indtay8ngoq8ubhhydbp"
8119,Jahan Dotson,jahadotson,WR,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,8119,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ejqlekhhbiox5x2767hp"
7587,Dyami Brown,dyambrown,WR,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,7587,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bqy38ftosae4u9lnixjx"
6945,Antonio Gibson,antogibson,RB,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,6945,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9"
8665,Armani Rogers,armarogers,TE,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,8665,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vws1frul8px5bn9qzbuq"
3568,Marken Michel,markmichel,WR,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,3568,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m2bdhvhfegetws94apcu"
8162,Sam Howell,samhowell,QB,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,8162,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/isnhunoyyk2agpiqgxuj"
7537,Jaret Patterson,jarepatter,RB,WAS,WAS,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,7537,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uobzjdfwt2bbrpikmuso"
3199,Michael Thomas,michthomas,WR,NO,NO,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,3199,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vnfqnppl5thavzfyl3rt"
7351,Kirk Merritt,kirkmerrit,WR,NO,NO,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,7351,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lrixuukk1wxvulscykqs"
7084,Jake Luton,jakeluton,QB,NO,NO,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,7084,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nxsvpqsrlqzlvkn8egcs"
2306,Jameis Winston,jamewinsto,QB,NO,NO,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,2306,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dccgvojszpt06iwtmgv7"
6869,Adam Trautman,adamtrautm,TE,NO,NO,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,6869,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gwsufkwa0p0mjw4fzgdq"
5026,Trequan Smith,treqsmith,WR,NO,NO,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,5026,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e3ugejpcmkegazitvsfc"
956,Mark Ingram,markingram,RB,NO,NO,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,956,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran"
6234,Deonte Harty,deonharty,WR,NO,NO,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,6234,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ouuf2vot58iosguctjiy"
829,Andy Dalton,andydalton,QB,NO,NO,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,829,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhkh8vtc5ocjo3iyn9ug"
8676,Rashid Shaheed,rashshahee,WR,NO,NO,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png,8676,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rjgvutxutdp8l4jgfofo"
